subset_date~date;geo_1~localite;geo_2~filet;pie_1~statut_migrateur;subset_1~statut_agronomique;quantity~quantite;IUCN_id;subset_3_x~espece;link~URL;subset_2~iucn_cat
1903-08-13;Gardouch;f_001;reproducteur;non concerné;2;22680364;Aythya valisineria;https://www.iucnredlist.org/species/22680364/92858752;LC
1901-12-10;Peyrissas;f_004;inconnu;non concerné;4;22694497;Rissa tridactyla;https://www.iucnredlist.org/species/22694497/155617539;VU
1899-11-13;Gardouch;f_003;migrateur;susceptible de provoquer des dégats;4;22693868;Charadrius asiaticus;https://www.iucnredlist.org/species/22693868/131930637;LC
1900-06-26;Gardouch;f_003;inconnu;susceptible de provoquer des dégats;1;22679943;Branta leucopsis;https://www.iucnredlist.org/species/22679943/131909954;LC
1897-06-15;Lavelanet;f_003;inconnu;susceptible de provoquer des dégats;3;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1875-09-15;Lavelanet;f_006;migrateur;non concerné;2;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1887-12-15;Lavelanet;f_006;inconnu;non concerné;2;103768039;Emberiza spodocephala;https://www.iucnredlist.org/species/103768039/94694421;LC
1883-09-24;Peyrissas;f_003;reproducteur;auxiliaire;4;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1885-02-18;Lavelanet;f_006;migrateur;non concerné;4;61695117;Buteo buteo;https://www.iucnredlist.org/species/61695117/119279994;LC
1873-04-04;Peyrissas;f_003;reproducteur;susceptible de provoquer des dégats;3;22694841;Uria aalge;https://www.iucnredlist.org/species/22694841/132577296;LC
1871-09-01;Gardouch;f_006;migrateur;susceptible de provoquer des dégats;2;22696076;Aquila fasciata;https://www.iucnredlist.org/species/22696076/155464015;LC
1871-09-01;Lavelanet;f_009;migrateur;non concerné;1;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1870-12-15;Lavelanet;f_007;reproducteur;non concerné;2;22680364;Aythya valisineria;https://www.iucnredlist.org/species/22680364/92858752;LC
1871-04-24;Peyrissas;f_001;reproducteur;non concerné;4;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1894-06-23;Gardouch;f_005;migrateur;auxiliaire;2;22693220;Tringa nebularia;https://www.iucnredlist.org/species/22693220/86684205;LC
1886-12-09;Lavelanet;f_011;reproducteur;non concerné;2;22714736;Acrocephalus dumetorum;https://www.iucnredlist.org/species/22714736/111098258;LC
1897-12-10;Lavelanet;f_010;inconnu;non concerné;2;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1873-04-04;Lavelanet;f_005;migrateur;non concerné;2;22708146;Bombycilla garrulus;https://www.iucnredlist.org/species/22708146/87399543;LC
1872-11-01;Lavelanet;f_006;migrateur;susceptible de provoquer des dégats;2;22720888;Emberiza cirlus;https://www.iucnredlist.org/species/22720888/132004013;LC
1898-05-20;Peyrissas;f_002;migrateur;susceptible de provoquer des dégats;3;NA;Porzana pusilla;NA;NA
1900-10-21;Peyrissas;f_002;migrateur;auxiliaire;5;22714736;Acrocephalus dumetorum;https://www.iucnredlist.org/species/22714736/111098258;LC
1903-05-14;Lavelanet;f_008;inconnu;susceptible de provoquer des dégats;2;22714445;Cettia cetti;https://www.iucnredlist.org/species/22714445/111073290;LC
1899-01-10;Lavelanet;f_011;inconnu;non concerné;4;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1907-08-18;Lavelanet;f_011;migrateur;auxiliaire;3;22697669;Ciconia nigra;https://www.iucnredlist.org/species/22697669/111747857;LC
1894-06-09;Lavelanet;f_008;migrateur;auxiliaire;3;22727969;Himantopus himantopus;https://www.iucnredlist.org/species/22727969/155440465;LC
1900-11-17;Lavelanet;f_010;inconnu;susceptible de provoquer des dégats;3;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1879-10-04;Gardouch;f_002;inconnu;non concerné;4;22709696;Luscinia megarhynchos;https://www.iucnredlist.org/species/22709696/111760622;LC
1900-12-30;Lavelanet;f_002;inconnu;susceptible de provoquer des dégats;3;22683027;Alcedo atthis;https://www.iucnredlist.org/species/22683027/89575948;LC
1898-08-15;Lavelanet;f_003;inconnu;non concerné;3;22696362;Falco tinnunculus;https://www.iucnredlist.org/species/22696362/93556429;LC
1892-12-29;Lavelanet;f_011;migrateur;non concerné;3;22694730;Onychoprion anaethetus;https://www.iucnredlist.org/species/22694730/154676367;LC
1895-03-17;Gardouch;f_006;migrateur;auxiliaire;4;22710259;Oenanthe leucura;https://www.iucnredlist.org/species/22710259/132085979;LC
1908-03-05;Gardouch;f_002;migrateur;susceptible de provoquer des dégats;4;22679935;Branta canadensis;https://www.iucnredlist.org/species/22679935/131909406;LC
1904-09-02;Gardouch;f_002;migrateur;non concerné;4;22714736;Acrocephalus dumetorum;https://www.iucnredlist.org/species/22714736/111098258;LC
1905-09-24;Lavelanet;f_004;reproducteur;non concerné;3;22727969;Himantopus himantopus;https://www.iucnredlist.org/species/22727969/155440465;LC
1885-07-14;Lavelanet;f_003;inconnu;non concerné;4;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1889-06-03;Gardouch;f_001;migrateur;susceptible de provoquer des dégats;4;22732425;Melanitta americana;https://www.iucnredlist.org/species/22732425/132662655;NT
1901-07-21;Lavelanet;f_008;inconnu;non concerné;4;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1875-11-26;Lavelanet;f_002;inconnu;auxiliaire;3;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1904-02-20;Gardouch;f_005;inconnu;auxiliaire;3;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1871-10-30;Peyrissas;f_002;migrateur;non concerné;4;22721664;Setophaga pensylvanica;https://www.iucnredlist.org/species/22721664/94721028;LC
1897-06-30;Lavelanet;f_006;migrateur;susceptible de provoquer des dégats;3;22679603;Callipepla californica;https://www.iucnredlist.org/species/22679603/131906420;LC
1902-04-02;Lavelanet;f_001;reproducteur;susceptible de provoquer des dégats;1;22721664;Setophaga pensylvanica;https://www.iucnredlist.org/species/22721664/94721028;LC
1871-02-23;Gardouch;f_006;inconnu;non concerné;3;22697008;Ardea melanocephala;https://www.iucnredlist.org/species/22697008/93598165;LC
1889-10-21;Lavelanet;f_007;migrateur;susceptible de provoquer des dégats;4;22698132;Bulweria bulwerii;https://www.iucnredlist.org/species/22698132/132627626;LC
1889-10-10;Gardouch;f_003;inconnu;susceptible de provoquer des dégats;2;103811886;Delichon urbicum;https://www.iucnredlist.org/species/103811886/118748864;LC
1903-06-03;Lavelanet;f_002;migrateur;susceptible de provoquer des dégats;3;103843725;Phylloscopus collybita;https://www.iucnredlist.org/species/103843725/155613186;LC
1906-11-20;Lavelanet;f_007;reproducteur;susceptible de provoquer des dégats;3;22717285;Melanocorypha calandra;https://www.iucnredlist.org/species/22717285/87485192;LC
1905-11-07;Lavelanet;f_003;inconnu;auxiliaire;5;22710259;Oenanthe leucura;https://www.iucnredlist.org/species/22710259/132085979;LC
1892-08-22;Lavelanet;f_010;inconnu;susceptible de provoquer des dégats;6;22693740;Pluvialis dominica;https://www.iucnredlist.org/species/22693740/93420396;LC
1868-01-31;Lavelanet;f_004;migrateur;non concerné;2;22694841;Uria aalge;https://www.iucnredlist.org/species/22694841/132577296;LC
1887-10-30;Peyrissas;f_003;migrateur;auxiliaire;3;22694127;Glareola pratincola;https://www.iucnredlist.org/species/22694127/120026910;LC
1879-12-22;Lavelanet;f_002;migrateur;susceptible de provoquer des dégats;3;22714657;Locustella naevia;https://www.iucnredlist.org/species/22714657/118740792;LC
1880-09-30;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;3;22714657;Locustella naevia;https://www.iucnredlist.org/species/22714657/118740792;LC
1868-12-18;Peyrissas;f_003;migrateur;non concerné;2;22696610;Podiceps nigricollis;https://www.iucnredlist.org/species/22696610/132584321;LC
1883-11-03;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;3;22689362;Aegolius funereus;https://www.iucnredlist.org/species/22689362/93228127;LC
1895-04-28;Lavelanet;f_006;migrateur;non concerné;3;22680229;Spatula discors;https://www.iucnredlist.org/species/22680229/92850997;LC
1892-08-03;Gardouch;f_001;inconnu;non concerné;3;22692816;Porphyrio alleni;https://www.iucnredlist.org/species/22692816/93370659;LC
1876-07-05;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;2;22694136;Glareola nordmanni;https://www.iucnredlist.org/species/22694136/90086476;NT
1874-05-15;Gardouch;f_006;reproducteur;non concerné;3;22680364;Aythya valisineria;https://www.iucnredlist.org/species/22680364/92858752;LC
1869-06-22;Gardouch;f_001;migrateur;non concerné;3;22735929;Larus cachinnans;https://www.iucnredlist.org/species/22735929/132665415;LC
1902-07-19;Lavelanet;f_007;reproducteur;non concerné;2;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1875-10-26;Lavelanet;f_002;inconnu;auxiliaire;3;NA;Luscinia svecica;NA;NA
1907-06-28;Lavelanet;f_009;migrateur;susceptible de provoquer des dégats;3;22720041;Fringilla montifringilla;https://www.iucnredlist.org/species/22720041/88203665;LC
1886-10-09;Peyrissas;f_002;migrateur;non concerné;2;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1871-05-09;Lavelanet;f_005;reproducteur;non concerné;3;22697211;Nycticorax nycticorax;https://www.iucnredlist.org/species/22697211/155515762;LC
1892-02-27;Lavelanet;f_006;migrateur;auxiliaire;3;22680358;Aythya ferina;https://www.iucnredlist.org/species/22680358/155473754;VU
1906-04-10;Gardouch;f_006;inconnu;non concerné;3;22692146;Grus grus;https://www.iucnredlist.org/species/22692146/86219168;LC
1875-03-06;Gardouch;f_003;migrateur;auxiliaire;5;22680459;Bucephala islandica;https://www.iucnredlist.org/species/22680459/132530132;LC
1895-12-09;Lavelanet;f_009;migrateur;auxiliaire;3;22716776;Panurus biarmicus;https://www.iucnredlist.org/species/22716776/87767500;LC
1879-07-21;Lavelanet;f_011;inconnu;susceptible de provoquer des dégats;2;22697842;Gavia immer;https://www.iucnredlist.org/species/22697842/132607418;LC
1900-06-13;Lavelanet;f_010;reproducteur;susceptible de provoquer des dégats;3;22735002;Regulus ignicapilla;https://www.iucnredlist.org/species/22735002/87781502;LC
1871-06-17;Lavelanet;f_009;reproducteur;non concerné;2;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1895-04-27;Lavelanet;f_004;migrateur;auxiliaire;4;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1900-07-02;Lavelanet;f_010;inconnu;susceptible de provoquer des dégats;3;22735002;Regulus ignicapilla;https://www.iucnredlist.org/species/22735002/87781502;LC
1895-01-21;Lavelanet;f_001;migrateur;auxiliaire;4;NA;Acanthis hornemanni;NA;NA
1882-09-12;Lavelanet;f_009;reproducteur;susceptible de provoquer des dégats;2;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1896-07-30;Gardouch;f_002;reproducteur;susceptible de provoquer des dégats;3;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1894-11-25;Lavelanet;f_006;migrateur;non concerné;3;22693740;Pluvialis dominica;https://www.iucnredlist.org/species/22693740/93420396;LC
1882-06-02;Gardouch;f_005;inconnu;susceptible de provoquer des dégats;3;22720041;Fringilla montifringilla;https://www.iucnredlist.org/species/22720041/88203665;LC
1907-05-21;Gardouch;f_004;migrateur;auxiliaire;4;22680459;Bucephala islandica;https://www.iucnredlist.org/species/22680459/132530132;LC
1907-01-04;Gardouch;f_005;migrateur;non concerné;4;22694136;Glareola nordmanni;https://www.iucnredlist.org/species/22694136/90086476;NT
1885-05-14;Lavelanet;f_001;migrateur;non concerné;3;22693404;Calidris bairdii;https://www.iucnredlist.org/species/22693404/129653281;LC
1890-08-26;Peyrissas;f_004;inconnu;non concerné;4;103768039;Emberiza spodocephala;https://www.iucnredlist.org/species/103768039/94694421;LC
1881-06-13;Lavelanet;f_004;reproducteur;auxiliaire;4;22696092;Hieraaetus pennatus;https://www.iucnredlist.org/species/22696092/93543946;LC
1882-04-19;Gardouch;f_005;inconnu;auxiliaire;4;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1897-02-24;Gardouch;f_005;inconnu;susceptible de provoquer des dégats;4;22720062;Carduelis citrinella;https://www.iucnredlist.org/species/22720062/111124877;LC
1895-12-22;Lavelanet;f_006;inconnu;auxiliaire;3;22694787;Chlidonias niger;https://www.iucnredlist.org/species/22694787/155491450;LC
1871-01-01;Lavelanet;f_005;inconnu;non concerné;5;22728432;Puffinus mauretanicus;https://www.iucnredlist.org/species/22728432/132658315;CR
1879-05-03;Peyrissas;f_002;reproducteur;auxiliaire;2;NA;Puffinus baroli;NA;NA
1871-07-23;Gardouch;f_003;reproducteur;auxiliaire;2;22717285;Melanocorypha calandra;https://www.iucnredlist.org/species/22717285/87485192;LC
1882-04-29;Lavelanet;f_004;reproducteur;auxiliaire;3;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1876-06-23;Gardouch;f_001;reproducteur;susceptible de provoquer des dégats;2;22735929;Larus cachinnans;https://www.iucnredlist.org/species/22735929/132665415;LC
1909-03-15;Lavelanet;f_007;inconnu;auxiliaire;2;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1892-04-02;Gardouch;f_001;reproducteur;susceptible de provoquer des dégats;5;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1878-10-07;Gardouch;f_002;inconnu;non concerné;3;22693740;Pluvialis dominica;https://www.iucnredlist.org/species/22693740/93420396;LC
1903-05-25;Lavelanet;f_005;migrateur;non concerné;2;22693158;Limosa lapponica;https://www.iucnredlist.org/species/22693158/111221714;NT
1882-10-18;Lavelanet;f_010;reproducteur;auxiliaire;3;22714696;Acrocephalus paludicola;https://www.iucnredlist.org/species/22714696/110042215;VU
1877-01-07;Gardouch;f_004;inconnu;non concerné;4;22686774;Tachymarptis melba;https://www.iucnredlist.org/species/22686774/86109107;LC
1905-02-27;Lavelanet;f_009;migrateur;non concerné;4;22727969;Himantopus himantopus;https://www.iucnredlist.org/species/22727969/155440465;LC
1892-11-23;Lavelanet;f_005;migrateur;auxiliaire;4;22712252;Hirundo rustica;https://www.iucnredlist.org/species/22712252/137668645;LC
1907-10-17;Lavelanet;f_011;inconnu;auxiliaire;2;22681382;Dryocopus martius;https://www.iucnredlist.org/species/22681382/87301348;LC
1896-05-06;Gardouch;f_005;inconnu;non concerné;3;22708286;Monticola solitarius;https://www.iucnredlist.org/species/22708286/87933903;LC
1898-02-09;Gardouch;f_006;inconnu;non concerné;3;22714657;Locustella naevia;https://www.iucnredlist.org/species/22714657/118740792;LC
1883-05-18;Gardouch;f_001;reproducteur;auxiliaire;3;103811886;Delichon urbicum;https://www.iucnredlist.org/species/103811886/118748864;LC
1877-01-31;Lavelanet;f_003;reproducteur;susceptible de provoquer des dégats;5;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1879-01-20;Gardouch;f_003;inconnu;susceptible de provoquer des dégats;4;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
1874-10-16;Lavelanet;f_006;reproducteur;non concerné;2;22695231;Aegypius monachus;https://www.iucnredlist.org/species/22695231/131935194;NT
1905-11-24;Lavelanet;f_003;reproducteur;non concerné;2;22698132;Bulweria bulwerii;https://www.iucnredlist.org/species/22698132/132627626;LC
1875-11-18;Lavelanet;f_001;reproducteur;non concerné;4;22697211;Nycticorax nycticorax;https://www.iucnredlist.org/species/22697211/155515762;LC
1907-12-01;Gardouch;f_006;reproducteur;non concerné;3;22679480;Lyrurus tetrix;https://www.iucnredlist.org/species/22679480/85944601;LC
1886-10-12;Lavelanet;f_005;inconnu;auxiliaire;3;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1898-12-13;Lavelanet;f_008;migrateur;susceptible de provoquer des dégats;4;22681382;Dryocopus martius;https://www.iucnredlist.org/species/22681382/87301348;LC
1886-12-28;Gardouch;f_003;migrateur;non concerné;4;22693868;Charadrius asiaticus;https://www.iucnredlist.org/species/22693868/131930637;LC
1875-04-01;Lavelanet;f_001;inconnu;auxiliaire;3;22720030;Fringilla coelebs;https://www.iucnredlist.org/species/22720030/155432370;LC
1907-06-16;Lavelanet;f_010;reproducteur;auxiliaire;5;22721762;Setophaga ruticilla;https://www.iucnredlist.org/species/22721762/94729665;LC
1894-08-05;Lavelanet;f_010;inconnu;susceptible de provoquer des dégats;2;103843725;Phylloscopus collybita;https://www.iucnredlist.org/species/103843725/155613186;LC
1901-04-06;Lavelanet;f_006;migrateur;auxiliaire;4;NA;Ichthyaetus audouinii;NA;NA
1887-05-13;Lavelanet;f_001;migrateur;susceptible de provoquer des dégats;3;22689714;Chordeiles minor;https://www.iucnredlist.org/species/22689714/93244252;LC
1883-11-02;Lavelanet;f_007;migrateur;non concerné;2;NA;Porzana pusilla;NA;NA
1902-05-24;Lavelanet;f_005;migrateur;non concerné;1;22693868;Charadrius asiaticus;https://www.iucnredlist.org/species/22693868/131930637;LC
1881-02-17;Gardouch;f_001;migrateur;susceptible de provoquer des dégats;3;22735985;Cyanistes cyanus;https://www.iucnredlist.org/species/22735985/87434883;LC
1896-09-09;Lavelanet;f_004;reproducteur;auxiliaire;3;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1902-01-11;Gardouch;f_001;inconnu;non concerné;4;22692146;Grus grus;https://www.iucnredlist.org/species/22692146/86219168;LC
1884-09-13;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;5;22720969;Emberiza rutila;https://www.iucnredlist.org/species/22720969/94692628;LC
1893-05-31;Lavelanet;f_008;reproducteur;non concerné;2;22697842;Gavia immer;https://www.iucnredlist.org/species/22697842/132607418;LC
1908-08-28;Lavelanet;f_011;migrateur;auxiliaire;3;NA;Ichthyaetus audouinii;NA;NA
1878-02-23;Gardouch;f_006;reproducteur;susceptible de provoquer des dégats;2;NA;Puffinus baroli;NA;NA
1904-08-01;Lavelanet;f_010;inconnu;non concerné;3;22693464;Calidris falcinellus;https://www.iucnredlist.org/species/22693464/155481741;LC
1886-03-15;Lavelanet;f_003;inconnu;susceptible de provoquer des dégats;3;22728432;Puffinus mauretanicus;https://www.iucnredlist.org/species/22728432/132658315;CR
1890-01-03;Peyrissas;f_002;migrateur;susceptible de provoquer des dégats;3;22718575;Anthus rubescens;https://www.iucnredlist.org/species/22718575/155437845;LC
1881-05-21;Lavelanet;f_007;migrateur;susceptible de provoquer des dégats;3;22696362;Falco tinnunculus;https://www.iucnredlist.org/species/22696362/93556429;LC
1895-07-07;Peyrissas;f_002;migrateur;susceptible de provoquer des dégats;4;22720030;Fringilla coelebs;https://www.iucnredlist.org/species/22720030/155432370;LC
1898-12-12;Lavelanet;f_006;inconnu;susceptible de provoquer des dégats;2;22680459;Bucephala islandica;https://www.iucnredlist.org/species/22680459/132530132;LC
1871-05-22;Gardouch;f_005;migrateur;non concerné;3;22679603;Callipepla californica;https://www.iucnredlist.org/species/22679603/131906420;LC
1883-12-24;Gardouch;f_006;inconnu;auxiliaire;2;22720888;Emberiza cirlus;https://www.iucnredlist.org/species/22720888/132004013;LC
1906-06-14;Lavelanet;f_007;inconnu;non concerné;4;22678944;Coturnix coturnix;https://www.iucnredlist.org/species/22678944/131904485;LC
1878-03-13;Lavelanet;f_001;reproducteur;non concerné;3;22716776;Panurus biarmicus;https://www.iucnredlist.org/species/22716776/87767500;LC
1888-03-05;Lavelanet;f_005;inconnu;auxiliaire;2;22718379;Motacilla citreola;https://www.iucnredlist.org/species/22718379/154492004;LC
1901-08-15;Lavelanet;f_009;reproducteur;auxiliaire;2;45100023;Phasianus colchicus;https://www.iucnredlist.org/species/45100023/85926819;LC
1897-04-19;Lavelanet;f_005;migrateur;non concerné;2;22693150;Limosa limosa;https://www.iucnredlist.org/species/22693150/111611637;NT
1873-08-17;Lavelanet;f_009;migrateur;auxiliaire;4;22693220;Tringa nebularia;https://www.iucnredlist.org/species/22693220/86684205;LC
1909-01-24;Lavelanet;f_010;reproducteur;auxiliaire;4;22680405;Somateria mollissima;https://www.iucnredlist.org/species/22680405/132525971;NT
1887-02-03;Lavelanet;f_006;migrateur;non concerné;2;22718575;Anthus rubescens;https://www.iucnredlist.org/species/22718575/155437845;LC
1909-10-10;Lavelanet;f_003;inconnu;susceptible de provoquer des dégats;3;22686709;Chaetura pelagica;https://www.iucnredlist.org/species/22686709/131792415;VU
1887-10-12;Lavelanet;f_003;inconnu;non concerné;2;22705921;Pyrrhocorax graculus;https://www.iucnredlist.org/species/22705921/87386602;LC
1895-02-15;Gardouch;f_005;inconnu;non concerné;3;22698132;Bulweria bulwerii;https://www.iucnredlist.org/species/22698132/132627626;LC
1894-12-02;Gardouch;f_005;inconnu;non concerné;4;22714696;Acrocephalus paludicola;https://www.iucnredlist.org/species/22714696/110042215;VU
1895-10-10;Lavelanet;f_007;migrateur;susceptible de provoquer des dégats;3;22735965;Periparus ater;https://www.iucnredlist.org/species/22735965/118835425;LC
1893-06-08;Peyrissas;f_004;migrateur;non concerné;3;22709696;Luscinia megarhynchos;https://www.iucnredlist.org/species/22709696/111760622;LC
1879-05-19;Peyrissas;f_002;inconnu;auxiliaire;4;22694136;Glareola nordmanni;https://www.iucnredlist.org/species/22694136/90086476;NT
1882-03-23;Peyrissas;f_001;inconnu;susceptible de provoquer des dégats;1;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
1897-12-29;Peyrissas;f_003;inconnu;non concerné;2;22694136;Glareola nordmanni;https://www.iucnredlist.org/species/22694136/90086476;NT
1908-08-18;Gardouch;f_004;migrateur;susceptible de provoquer des dégats;1;22696610;Podiceps nigricollis;https://www.iucnredlist.org/species/22696610/132584321;LC
1883-02-21;Lavelanet;f_001;migrateur;susceptible de provoquer des dégats;3;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1882-07-05;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;4;22705921;Pyrrhocorax graculus;https://www.iucnredlist.org/species/22705921/87386602;LC
1891-11-29;Lavelanet;f_003;reproducteur;non concerné;4;22679480;Lyrurus tetrix;https://www.iucnredlist.org/species/22679480/85944601;LC
1890-12-17;Lavelanet;f_003;reproducteur;non concerné;3;103768039;Emberiza spodocephala;https://www.iucnredlist.org/species/103768039/94694421;LC
1890-10-15;Peyrissas;f_001;reproducteur;auxiliaire;3;22693464;Calidris falcinellus;https://www.iucnredlist.org/species/22693464/155481741;LC
1884-11-04;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;4;22720441;Linaria cannabina;https://www.iucnredlist.org/species/22720441/132139778;LC
1880-05-05;Lavelanet;f_010;migrateur;auxiliaire;3;NA;Chroicocephalus philadelphia;NA;NA
1892-05-26;Lavelanet;f_006;inconnu;auxiliaire;3;22683873;Cuculus canorus;https://www.iucnredlist.org/species/22683873/155496731;LC
1908-10-24;Lavelanet;f_007;migrateur;auxiliaire;3;22735929;Larus cachinnans;https://www.iucnredlist.org/species/22735929/132665415;LC
1887-11-18;Lavelanet;f_011;inconnu;auxiliaire;3;22716776;Panurus biarmicus;https://www.iucnredlist.org/species/22716776/87767500;LC
1903-12-27;Gardouch;f_002;reproducteur;auxiliaire;2;22720441;Linaria cannabina;https://www.iucnredlist.org/species/22720441/132139778;LC
1881-12-18;Peyrissas;f_001;reproducteur;non concerné;5;22697842;Gavia immer;https://www.iucnredlist.org/species/22697842/132607418;LC
1878-09-17;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;1;22718505;Anthus godlewskii;https://www.iucnredlist.org/species/22718505/94584095;LC
1899-06-21;Lavelanet;f_007;reproducteur;non concerné;2;NA;Acanthis hornemanni;NA;NA
1892-08-21;Lavelanet;f_007;reproducteur;auxiliaire;1;22694927;Fratercula arctica;https://www.iucnredlist.org/species/22694927/132581443;VU
1869-11-08;Gardouch;f_001;reproducteur;non concerné;3;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1890-12-27;Peyrissas;f_003;inconnu;auxiliaire;2;22680174;Anas rubripes;https://www.iucnredlist.org/species/22680174/92848173;LC
1907-03-15;Peyrissas;f_002;inconnu;susceptible de provoquer des dégats;4;22693447;Calidris subruficollis;https://www.iucnredlist.org/species/22693447/111804064;NT
1889-08-11;Lavelanet;f_002;migrateur;auxiliaire;3;22716776;Panurus biarmicus;https://www.iucnredlist.org/species/22716776/87767500;LC
1891-11-17;Peyrissas;f_001;migrateur;susceptible de provoquer des dégats;3;22686709;Chaetura pelagica;https://www.iucnredlist.org/species/22686709/131792415;VU
1906-11-26;Gardouch;f_001;migrateur;non concerné;3;103845882;Phylloscopus borealis;https://www.iucnredlist.org/species/103845882/87673832;LC
1890-11-10;Lavelanet;f_001;inconnu;non concerné;4;NA;Oceanodroma castro;NA;NA
1896-12-11;Lavelanet;f_009;migrateur;non concerné;2;62030590;Larus smithsonianus;https://www.iucnredlist.org/species/62030590/155596462;LC
1889-09-24;Lavelanet;f_011;inconnu;non concerné;1;22696076;Aquila fasciata;https://www.iucnredlist.org/species/22696076/155464015;LC
1870-07-29;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;4;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1871-07-25;Gardouch;f_005;reproducteur;non concerné;3;NA;Puffinus baroli;NA;NA
1902-08-03;Gardouch;f_005;inconnu;non concerné;2;22692146;Grus grus;https://www.iucnredlist.org/species/22692146/86219168;LC
1882-01-17;Peyrissas;f_004;inconnu;susceptible de provoquer des dégats;3;22706016;Corvus corone;https://www.iucnredlist.org/species/22706016/118784397;LC
1907-05-16;Lavelanet;f_004;migrateur;non concerné;3;62120190;Gallinula chloropus;https://www.iucnredlist.org/species/62120190/155506651;LC
1903-04-16;Lavelanet;f_003;inconnu;non concerné;3;NA;Luscinia svecica;NA;NA
1881-05-01;Lavelanet;f_002;migrateur;auxiliaire;3;22694497;Rissa tridactyla;https://www.iucnredlist.org/species/22694497/155617539;VU
1870-06-04;Lavelanet;f_002;migrateur;non concerné;4;NA;Ichthyaetus audouinii;NA;NA
1894-09-24;Lavelanet;f_003;migrateur;non concerné;2;22692146;Grus grus;https://www.iucnredlist.org/species/22692146/86219168;LC
1874-06-13;Lavelanet;f_003;inconnu;auxiliaire;2;22697669;Ciconia nigra;https://www.iucnredlist.org/species/22697669/111747857;LC
1904-05-24;Lavelanet;f_005;inconnu;auxiliaire;4;22724354;Molothrus ater;https://www.iucnredlist.org/species/22724354/132175819;LC
1896-07-05;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;2;22717285;Melanocorypha calandra;https://www.iucnredlist.org/species/22717285/87485192;LC
1896-03-01;Lavelanet;f_003;inconnu;auxiliaire;2;61695117;Buteo buteo;https://www.iucnredlist.org/species/61695117/119279994;LC
1886-07-16;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;3;103845882;Phylloscopus borealis;https://www.iucnredlist.org/species/103845882/87673832;LC
1872-03-06;Lavelanet;f_005;reproducteur;auxiliaire;5;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1886-11-24;Lavelanet;f_004;inconnu;non concerné;3;22697834;Gavia arctica;https://www.iucnredlist.org/species/22697834/132606505;LC
1890-02-14;Lavelanet;f_009;migrateur;non concerné;4;22686774;Tachymarptis melba;https://www.iucnredlist.org/species/22686774/86109107;LC
